0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.05,
0.00,0.00,0.00,-13.09,-12.70,-0.08,
0.00,0.00,0.00,-13.09,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.04,-12.70,-0.05,
0.00,0.00,0.00,-13.04,-12.70,-0.03,
0.00,0.00,0.00,-13.01,-12.70,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.05,
0.00,0.00,0.00,-13.01,-12.67,0.00,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.67,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.77,-0.16,
0.00,0.00,0.00,-13.06,-12.67,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.09,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.09,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.21,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.77,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.04,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.21,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.77,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.09,-12.67,-0.08,
0.00,0.00,0.00,-13.09,-12.72,0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.03,
0.00,0.00,0.00,-13.09,-12.75,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,0.00,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.77,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.75,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.04,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.21,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.77,-0.13,
0.00,0.00,0.00,-13.09,-12.67,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.09,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,0.00,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.04,-12.72,-0.05,
0.00,0.00,0.00,-13.04,-12.70,0.00,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.72,0.00,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.09,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.77,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.09,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.09,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.75,-0.08,
0.00,0.00,0.00,-13.09,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.75,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.01,-12.70,-0.21,
0.00,0.00,0.00,-13.09,-12.72,-0.21,
0.00,0.00,0.00,-13.09,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.75,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.09,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.77,-0.08,
0.00,0.00,0.00,-13.06,-12.70,0.03,
0.00,0.00,0.00,-13.06,-12.77,-0.24,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.09,-12.72,-0.05,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.09,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.80,0.00,
0.00,0.00,0.00,-13.09,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.09,-12.75,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.09,-12.75,-0.11,
0.00,0.00,0.00,-13.04,-12.75,-0.18,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.77,0.00,
0.00,0.00,0.00,-13.09,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.21,
0.00,0.00,0.00,-13.04,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.09,-12.77,0.00,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.67,-0.03,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.09,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.21,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.09,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.72,-0.13,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.09,-12.77,-0.21,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.09,-12.77,-0.03,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,0.00,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.70,0.00,
0.00,0.00,0.00,-13.04,-12.72,-0.13,
0.00,0.00,0.00,-13.09,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,0.03,
0.00,0.00,0.00,-13.09,-12.77,-0.16,
0.00,0.00,0.00,-13.09,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,0.05,
0.00,0.00,0.00,-13.06,-12.72,0.00,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.77,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.09,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.70,0.00,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.77,-0.11,
0.00,0.00,0.00,-13.06,-12.67,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.05,
0.00,0.00,0.00,-13.04,-12.70,0.00,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.09,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.05,
0.00,0.00,0.00,-13.01,-12.67,-0.11,
0.00,0.00,0.00,-13.12,-12.72,-0.11,
0.00,0.00,0.00,-13.12,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.18,
0.00,0.00,0.00,-13.06,-12.75,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.77,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,0.00,
0.00,0.00,0.00,-13.09,-12.75,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.75,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.09,-12.67,-0.11,
0.00,0.00,0.00,-13.09,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.72,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.75,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.09,-12.77,-0.24,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.09,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.09,-12.77,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.75,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.09,-12.80,-0.11,
0.00,0.00,0.00,-13.06,-12.67,-0.11,
0.00,0.00,0.00,-13.04,-12.67,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.04,-12.72,-0.05,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.09,-12.77,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.80,0.00,
0.00,0.00,0.00,-13.09,-12.72,-0.18,
0.00,0.00,0.00,-13.04,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-12.91,-12.54,-0.08,
0.00,0.00,0.00,-13.14,-12.77,-0.11,
0.00,0.00,0.00,-13.09,-12.70,-0.21,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.09,-12.77,-0.16,
0.00,0.00,0.00,-13.06,-12.67,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.67,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.04,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.09,-12.77,-0.18,
0.00,0.00,0.00,-13.09,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.16,
0.00,0.00,0.00,-13.04,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.67,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.21,
0.00,0.00,0.00,-13.04,-12.70,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.75,-0.13,
0.00,0.00,0.00,-13.04,-12.67,-0.05,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.72,-0.13,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.18,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.72,-0.03,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.04,-12.70,-0.08,
0.00,0.00,0.00,-13.04,-12.70,-0.16,
0.00,0.00,0.00,-13.04,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,-0.13,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.75,-0.18,
0.00,0.00,0.00,-13.06,-12.72,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.04,-12.72,-0.18,
0.00,0.00,0.00,-13.04,-12.70,-0.13,
0.00,0.00,0.00,-13.06,-12.75,-0.08,
0.00,0.00,0.00,-13.01,-12.70,-0.08,
0.00,0.00,0.00,-13.06,-12.70,-0.11,
0.00,0.00,0.00,-13.06,-12.70,-0.03,
0.00,0.00,0.00,-13.09,-12.72,-0.16,
0.00,0.00,0.00,-13.06,-12.70,0.03,
0.00,0.00,0.00,-13.04,-12.70,0.00,
0.00,0.00,0.00,-13.06,-12.77,-0.11,
